review_id,user_id,business_id,stars,date,text,useful,funny,cool
m9FfUH-c608Xlbtvp_Y2Eg,4QCyrAmr254nHxrMOQovdw,2k01kgbLdNV9b19GrOqdNA,5,2017-06-13,"Best pizzas in Vegas
Owner, Louie, is so kind and friendly. from NYC and brought his  delicious pizza recipes to vegas. Fresh ingredients fresh pizzas every time i come in I get comp garlic knots. Good stuff",0,0,0
v4Hs0VsrNnYyzyLOO8LPLA,SI7ULsb4uCK0Ovv5K_Qrcg,oRgoOhwCex1X9j1iQ9ou3w,1,2016-01-02,We had our fair share of dim sum all around the GTA. This was one not a good dim sum experience at all for such a pricey place. The service was lacking and the food was lacking favour an freshness. Our beef ribs were raw inside so we send it back to the kitchen and it was still raw the second time. They forgot our siu Mai and BBQ ribs and charged us for it. We left the place disappointed and do not recommend it at all.,1,0,0
wPP8T6QPnd4bzZ_-xu19IQ,8z_EK_OYXGOR4cd5qiEBHw,RVt3dKDevhEs0gVMYeL6_w,2,2013-05-25,"The broth of the gumbo is the best I've ever tasted anywhere, but I'm afraid that's about the only good thing I can say about this restaurant. For staters, don't set your expectations too high. The restaurant is located in a small food court. You sit at community tables shared by the entire food court. Not a particularly good part of town. I wouldn't go there after dark. Your gumbo is served to you in a styrofoam cup. Tall and narrow. Hard to navigate. You eat with plastic utensils. The gumbo cup is filled with a lot of crab shell pieces which you need to crack open with the provided metal cracker utensil, but the pieces are too small to be opened. I tried to order a side of fried okra. They were out. Changed my side order to corn bread. Was told I've have to wait 30 min. for the bread to be prepared. Ordered red beans and rice instead. The beans were way overcooked.",0,0,0
MBXPAB42TOzIfVLjZSStqA,sSUrAfS4OO2ATzavPqCg_g,JAmQCmczUclNUfZjkNdjQA,3,2017-08-31,"We were looking forward to our first ride on the High Roller during our six-night stay in Vegas. I'm here to tell you that it's irrevocably anti-climatic. The sole, Achilles-heel issue with the High Roller is the actual setup itself: locked inside a tiny, ironically spacious ""eye bubble"" with a bunch of plastered, disgusting strangers. The obnoxious strangers really took away from the experience. I would imagine the High Roller is pretty rad if you have your own party of 12-15 to take up a single ""eye"". At any rate, most of the apex views are absolutely stellar.",0,0,1
pcwXwMDPWLbVpoBk8Qqmpw,vvQhikDPjAzHfSLVgnFkPQ,wJ3SVmc9AHLbOH-TViBJkQ,4,2013-08-10,"During the Festival, this fantastic beer garden pops up and takes over the University's George Square. I love the laid-back beer garden atmosphere here. They have good popup food and drink stalls as well as venues for various festival shows. The standard, not-too-original drinks are mainly on offer (Fosters is featured prominently) but there was also a margarita stand and fun outdoor seating. It's great here both during a sunny day or during a warm evening, but they have heating lamps if it gets chilly!",5,0,1
MZ364Vb5aTPS9P-NjBWiSQ,Z-F2H6H3_2G-YNN9DkOwTg,SIBaomIYVvsMU0GTuqX4vQ,1,2016-12-06,"LITERALLY the worst sushi I've ever eaten.
The host acted like she'd rather rub shit in her hair than speak to us. From there we were treated to flavorless, clumsy over priced drinks, stale rice, rolls that were unraveling before they hit the table, chewy nori (how does that even happen?), low quality,old (clearly merchandised), smelly cuts of fish and mochi balls that were so old, cheap or freezer burned that even the waitress said she wouldn't recommend eating them. All this capped off with a bill DOUBLE what we would pay for double the food at FAR SUPERIOR sushi restaurants.
You'd (100% serious) be better off getting grocery store sushi and eating it at a light rail station for improved quality, service, price and ambiance.",0,1,0
R2RSPFlE0miwHSn3N-NWVQ,zx6gq8IslnAwCyCUztXn1A,siXCBrVFOXicbM2R-33-8w,4,2010-10-07,"Delicious!!!

  I was able to stop in here between dogwalking appointments yesterday, and I'm very happy I did.

Great food, great staff and great location.

I am a die-hard burger fan, and LOVED the sweet and spicy burger.  

Try it!

The parking lot can be difficult.  There's a lot going on in that little strip mall area.",5,1,4
XMn_IXncySOjQ9AR0yXq0w,HVoDO9f_2njoxJu_nlK0SQ,iIwKW2cBAxjElE8eUzjwqA,5,2017-08-24,"One of the best burgers I have ever had. The meat was seasoned to perfection, tangy red pickled onions, spicy green chilis and crunchy potato chips. The sweet potato fries are crust and sweet with a fantastic mustard horseradish dipping sauce. I have always liked Bobby Flay - the only thing that would have made this meal better is a visit from him. :)",0,0,0
tGeJHvEfqBN_vsg64h9Z4A,H2iBcTT5nqDDb7ZifSZn8g,wYSWgZMiMJxfusnxeWKYXg,5,2017-06-17,Delicious breakfast. What I've been craving for since moving to Charlotte. Very authentic. Had the carne Asada with eggs and home made tortillas. My SO had the chilaquiles. Huge amount of food but neither one of us left a bite.,0,0,0
6T7Ub0nVzTqGeNC3IjKiww,q87gAr1nrLOu8fY5GA9ZUw,QXV3L_QFGj8r6nWX2kS2hA,4,2017-09-03,"First time trying this place. It was delicious, would definitely come again. Nachos were delicious (many options), breakfast burrito was simple yet tasty, and the wings were flavorful. Also, our server\/waitress, Gabby, was terrific! Very attentive, polite, thorough, efficient service. We were celebrating a birthday, and she helped make it great.",0,0,0
KJF2cQXNsa8i4lB4IC0AIQ,VO16w17eBZOXO-evJrLvBw,mRZCTkOgDc28VWYMvo3nVQ,5,2016-08-31,"Been here quite a few times for lunch and dinner and never had a bad experience. Food is good, menu has a wide variety of choices, there's outdoor seating, and the prices are reasonable especially considering the amount of food you get. 

I've ever only gotten a beer with dinner so I can't really speak for the bar scene or what it's like after 9pm. Would recommend for lunch or dinner though.",0,0,0
df7bC-AfDxA_Dby6KKRqCw,cm8FpL5fpWVq6xXF_t77dA,cKdox2gt3L1Dbb7MpOPdWg,4,2015-06-04,"The foie gras poutine is to die for!  It's a must order in my books.  Crispy duck fat fries with a large slab of foie gras.  The duck in a can was a bit overrated in my opinion. I'd skip the novelty of it and try the duck entree instead.  Great atmosphere, very lively.",0,0,0
zA__Ti0E3x_rTUN8B0a7ew,hbSZIHGu955t6W9ZUYeH3Q,vOMDU31gdylrzBhAKC9QbA,2,2017-11-02,"I came here from LA to try out this 5-star yelp reviewed sushi restaurant and I was extremely disappointed. My boss and I dined here and he was treating me out for my 26th birthday so we ordered the omakase plus extra sushi. 

I came in here around 9pm and first thing I noticed was that there were not that many fishes available for some reason and I believe this contributed to how small our sushi pieces were. I felt like the chef gave us only what he had remaining and had very few premium fish left. The quality is decent, (nothing that amazing) and the portions were extremely small. I believe the waitress was the chef's wife and she was extremely nice to us even telling the chef to give some service since it was my b-day and we came out from LA just to try this place.. Chef told her okay, but it never ended up happening. Just for my boss and I we spent close to $400 including drinks for very mediocre sushi and will definitely not return. Don't even know what to recommend because nothing really stood out.

Overall subpar sushi, decent service, low quantity, and very expensive. Not sure if it's because I just came at a bad time when the chef had no good premium fishes left, but my experience here was nothing but horrible. Not sure how this could be rated 5-stars, but I will not return to give it another shot. Omakase in LA was much better and cheaper than the one here.",0,2,0
_oJkTxZJnkpPWsX85USLTQ,9Vr2KcpCcCQleIGo2-YO6A,_GQtY4e4mwQlm-f3DwCIDw,1,2015-02-03,"I must have went at a bad time. I chose this place to get my nails done because of the good reviews. As soon as I got out of my car, about 3 ladies walked out and I asked if they were closed. They said no but still asked what I needed done, I guess in case it was something that only one of them could do. But I said just gel polish and they told me one of the guys inside could help me. The older guy I got took forever and did a horrible job. He cut my nails after I asked him not to and then he proceeded to round them out when I asked for square. He drilled them so thin they were tender and red. And then he applied the gel polish so sloppy, my nail beds burned every time I put them under the light. Worst experience ever. I would not recommend getting your nails done here by the older gentleman. Maybe the ladies do a better job.",1,0,0
YQVeihkn6yyL_fx3UhHjKw,dsqvK2lHdLvxIQSxGOf__A,p9UMu6H_C2kf3yi3gwyeRg,5,2017-08-13,Great burger special with onion rings. Chef cut it in half to share and gave us each a pickle! Thank you!! Watching the Cardinals and the D'Backs!!,1,0,0
_iKaFRP2A1pWa0p3kGxEbQ,paHQpwcvr2MIKGCEoK4YUw,UPIYuRaZvknINOd1w8kqRQ,4,2012-07-23,One of my favorite places to eat! I'd never turn down and invite to eat here. Their spicy powder really does it for me cause I'm a fan of spicy! The only downside is there's not many places to sit so you have to wait awhile to be seated sometimes. Also wish they would get rid of the $10 minimum card charge. Sometimes I just don't have cash and don't want to have to order extra stuff just to meet it. Other than that I will forever be coming here!,1,1,1
HdXvqCjJmmW9ckjh7--Guw,KC2S-aQsd8qeNhbYCW_xgA,G8qvbhfbCyMAeZzYrbmZxA,5,2015-02-28,"Love this place - it's cute, cozy and intimate. Nice bar too! Paella del Carmen was delicious.",0,0,0
LFSm62VZZWmRgxaoXMuzOg,RfY-0o1DZUz4XcTD8DDavw,DZwXQUa5KGUcJ0y4TO1pFQ,3,2017-04-07,"I hope to here back from management after reading my review, if not I'm not going and sending in customers. We love eating at mom and pop restaurants. When I went pick up my lunch that was ordered for 12 people, there was one person working at the counter and three of us waiting. This poor guy at the counter had 3 phone lines going customers at the counter and zero help. Whoever owns or manages this facility needs to get more help. The restaurant was completely empty other then us waiting for him to help other customers. You will obviously get more business if you had more help,  just my opinion. Thank you,",0,0,0
32t5IXgdUMREGci_O2Smgg,sasvOq9d2WaBrN5l5RukQw,MgbDWOfxzM9jNhWkpnt6bw,5,2017-02-16,This is an awesome dental practice. I live at least 45 minutes away but don't care. It's well worth it.,0,0,0
xpydQj_-fbTA8IewxxWtFA,cMEtAiW60I5wE_vLfTxoJQ,5A_sjC9ULLt4UkDNtr9dkw,5,2016-01-25,"Such a cool place to hang out on a Saturday afternoon with a coffee or beer and listen to some live, acoustic music!  I love that the patio is dog friendly too...bonus!",20,12,18
cfT2bIl4S6YtMDArUOEhmw,qwIv2g6m1hmR3LTu9disqw,BN6-gHm2ZMkZoGT8VZaiRw,3,2015-05-23,"Came here to buy almost all of our furniture. Overall we found everything we were looking for. The sales rep were helpful and weren't  pushy to make the sale, most of the time they left us alone so we can make our final decision. They have a good variety of furniture and you have to check out the clearance section. The only bad thing about this is the cashiers who treated us every time like we were bothering them and you can tell the sales associates don't like them either. Also the movers were rude and unpleasant to have them deliver our furniture for us.",0,0,0
KRw7nFC_bk0M05FhwI2f4g,w21sfuNsexdEzuzO8vrUIQ,SBnpT6JDbah-5l_52GM5sw,5,2013-11-03,"The space is absolutely lovely, with simple colors, heavy wooden beams, some light industrial touches, and cozy nooks too--there are farm tables and tables with lake views. The food was lovingly prepared and I had the salmon which was perfectly grilled and served with delectable mushrooms and smoky lentils. The mussels came in a cream sauce that we soaked our bread in--yum! Great cocktails and service, too. Don't hesitate--just go.",0,0,0
rhEISVKjcdedRCxljO0_Vw,iFbgPR9AMci9Sg2dDsNPGw,RtUvSWO_UZ8V3Wpj0n077w,5,2017-08-01,"Went there for drinks with friends after a long day of roadtriping from Montreal. We arrived there around 10:30pm on a Saturday evening and it was farily crowded, but we did not have to wait for a seat. The ambiance was amazing with the employees greeting you loudly, which can shy a few customers. 

Since we only went there for drink, I won't be able to comment on the food. We ordered a few sake bomb ""for good times"" as the menu said. It was indeed a good time as all the employees yelled (in a good way) in anticipation for the sake bomb. After us, a bunch of other tables also started to order a sake bombs and then started a sake bomb train. Will def come back again to try their food.",2,2,1
WCdXSm2TG1N_UX7FbrRiSg,fFSWvNgcd8ojLKshObT47g,dKdApYVFDSNYsNOso6NYlA,1,2015-07-20,Ugh. We literally ate raw beef yesterday and we were fine... But White Castle made us sick! Can't go anywhere because I have to be within a five feet radius of a toilet. Kind of ruined my last night in Vegas! Don't go here if you can help it.,0,0,0
j5cWUi3FRBmmhTwlXGlTug,52-f8IPmufOAOUCtE8P6Qg,iPxDmZVbssspPtUEBnUyQw,1,2016-09-02,"Pretty gross. Although they provide great customer service, a manager was in tonight and had the employees cleaning the vents over the food (yuck!) and mopping the counter top with a floor mop. It was very disgusting. We don't even want to eat out pizza.",2,0,1
frqENywSUgflC8UAmm7oTg,GyO0c0VgivnkSOvmhPKhwg,dYdUpWcYpSFKgzjSfED83g,5,2010-07-22,This is my favorite bar in Kent when I want to just spend some time with my friends. You can actually hear each other talk here and it is really laid back. I love to go there on a weeknight and bring in take-out and have a beer from the WONDERFUL beer selection. The bartenders are all really nice and not pretentious. Kent has really needed something like this for a while.,1,0,0
qIQRbsbPmu5Nd0ZjTRKc3Q,sukLuxQtlGluDNhFHG4fpg,JXTlt-mRrQoE2_gfijhp4g,4,2017-06-05,Came here for a quick dinner. My boyfriend enjoyed his dinner however I did not love mine. The service was average. I don't think I will return.,0,0,0
z_9bRM28woRmZKXx0D-XUg,4uB8ROmVptzpXteyPui1ZQ,iVTw0miizU79B4TcT3mJnA,1,2015-12-16,"This place has bad service from day one, that's why I stopped going there for a while now.  There're plenty of places with much better desserts, and most important of all, appreciate your business!",0,0,0
haRNuQn2BV88YX8VlQ99YA,YjZo1ogljY1C9x_w2Z-CCQ,IOEGLxXwCNiq4P-U359D7Q,4,2017-10-17,"Went to Those Guys Pies when i was in Las Vegas and tasted both the pizza and cheese steak sandwich since people claim its very good!!! I Have to say the Pizza was pretty good. Good quality ingredients and tasted Great! The Cheese Steak Sandwich was Good and had a good Taste but it Sure was Not Huge like it seemed to be on ""Diners, Drive-ins and Dives"" Overall it was Good!",0,0,0
KAIePvWigkyIA56ti3_g7Q,dqNRPhVGZXPzTWDFGQO0ew,Lm61pehc-oyqR6DBAAQNCg,2,2008-10-11,"Kiss the Cook?  Shit - they should fire the cook!

I should have known before visiting that I wasn't going to like the place. After all, the AZ Repugnant rated this place as its #2 pick (behind Matt's Big Breakfast) as the top place to have breakfast in the Valley.  As the six friends who read my reviews know, I've never understood the hoopla around Matt's Big Breakfast - it's OK - but geesh -- #1?  What happened to The Farm at South Mountain -- now that's a unique-fantastic-organic-only-can-find-in-Phoenix-Phoenician experience.

Sigh - but I digress...

Ross and I enter ""Kiss the Cook"".  The interior is special - hard wood floors, mismatched seats and tables -- we both say it reminds us of a country store.  ""Nana"" is the one who shows us to our seats.  My hopes rise and I start thinking that AZ Republic scored on it's review.

We order.  Service is friendly, coffee was a little weak, but Ross loves the OJ.  Then the food arrives. 
 
The presentation is impressive.  My omelet was TALL!  FLUFFY!  Both Ross and I were wowed!  Then I cut into it and it was runny, soggy, and tepid (not really warm).  The waitress came by, asked how everything was (and she seemed to really mean it versus the polite ask but they don't really care to know the answer question that usually comes from waiters).  I told her about the omelet and she offered for them to recook it.  

She came back with my same omelet that must have been thrown in the microwave.  The top was steaming but interior now warmer - but not yet warm.   I picked around the soggy parts and ate the top (that was Ross' suggestion).

The waitress came back again, concerned that I wasn't eating enough.  She was so sweet.  I didn't want to make her feel badly.  But she sent the manager over -- which I thought was very proactive customer service.

The manager (maybe the owner?), stopped by and asked me what I thought might be wrong and offered up that it might be the egg beaters.  She did not offer me something else (but did suggest the next time I go in I should try the Pecan Cinnamon Roll).  And, when we got our bill, the omelet was still on it (they didn't comp my meal).

We paid and no complaint.  I don't expect to be comped, I just thought the experience with the manager was interesting.",6,1,1
_DkWi34ERuJE6hTqyW1bgg,BjzZKghtEe3wXWXCBp-aqA,Agy_UwVTOMyFgb1tjnTYMA,4,2014-04-18,"I have been to Marconi's quite a few times and their pizza is amazing!! Definitely one of the best in the GTA. The crust is the a good level of thinness without being overly crispy. The toppings are always fresh tasting as well. My only complaint is that they can be a little slow with delivery times, but it is worth the wait!",0,0,0
ITsEDPTtJNd96RjhJPbBoQ,b9EFLnH5bSSUgTCQvjSVzg,cQNGkOyCvnIqs78vO8SGJQ,2,2009-11-24,"View was great...appetizers too, dinner was terrible. Cold potatoe's no matter how you ordered them.....steak overcooked, burnt to charcoal on the outside, lobster tails were cold. Free range chicken, one leg, one breast. Leg undercooked, breast over cooked....had hoped for a moist roasted chicken and received a tomato pasted one. Tried this place over 20 years ago and it was great....this past weekend after a long drive from San Diego.....I must say $300.00 later I feel taken to the cleaners. If you want to experience the rotating part with the view...order a drink and an appetizer and skip dinner.",0,1,0
xXAK-c8JxOI74SxbCGQiwA,Ua0ajX5gqe8_RKd6maM92A,u2Z7wvTpZJzQEhfFBS-06g,1,2013-12-21,"Just want to log in here on an actual experience happening right now.  I have been on the phone\/or on hold with Cox for one hour and two minutes and have been transferred four times, for what should be a very simple manner.",3,0,0
RxcNFF1HAVL6qKsOuNAjMQ,yrhB_rQyrmSQ8WFSHxzaEQ,xHBSMycXDJJ3sB0IF6BJDw,3,2015-06-13,Nice coffee shop in Leslieville. Across the street from  Sbux but it's usually busy. Nice view of the street so it's a good people watching place. I prefer the coffee to Sbux and there's nice pastries and light lunches too. Cheerful staff. Good spot!,0,0,0
9DAkyT-oEx5RGtyixkNOzg,E5nRF4bClGRgpo9JeCHfqg,MHKKwuc5fygFXh62fb5sIA,1,2016-12-22,"I have been a regular customer here for almost 3 years. I booked my 4th message in for august but forgot to cancel it. I called back later the day to say sorry for the no show, carol the lady whom I spoke to said she paid the the lady who was supposed to come that day. Then she said out of good will, she will give me back the massage and i can book it later. She said she will put a note in my account. Now when I called she says she forgot and she said may be i can give you 45$ credit. I totally understand that it was my no show. BUT I TOTALLY HATE when you give your word and then change it later by saying I forgot. I hate this kind of customer service!!! I said I don't need your 45$ credit too have it!",1,6,0
DVH2g3_ZSCT20S2zxlflyA,bUkNiObZQPdN3dy48b5JIw,OwRQ6MMrqEo8GR70GRbJcA,5,2017-07-09,"I live in Concord,NC & I go to this Nail salon every two weeks, hands down best techs in Charlotte! Especially VICKIE ! They have plenty of gel colors, I send lots of customers here and they are never unsatisfied. You get what you pay for I promise you won't be disappointed !!!",1,0,0
WmFnryHnQxeEs6R31jy3bw,qlaVQkSxKcqfHJhoZU3rKg,eUuKXhloFVHdQsLdodcLbw,2,2017-09-26,"Stopped in yesterday for lunch based on a recommendation. The food tasted healthy and flavorful. I got the steak salad. Good portion size.

The reason for the low star rating is for the poor customer service. This was my first time eating here and honestly I don't know much about Mediterranean food. I told the guy behind the counter this and I asked for his recommendation. Instead of telling me some of their popular items, he began to read off the menu (which I don't understand why since I can read it myself). When it was time to pay, another older gentleman was working the register. I showed him my check in (since they had a Yelp check in offer for free baklava) and he asked me for my name to confirm my check in. After I told him, he said he didn't see it on his register. I even showed him my Yelp check in and he kept on saying he couldn't see it even though it was right there on my phone. After awhile he just seem annoyed at the entire situation, which left me feeling confused. He ended the conversation with an attitude like as if he was doing me a favor by giving me a baklava. As I was dining in, the same worker went around and chatted with all the customers (asking how their food was, removing trash\/taking their tray). He went to all the table except mine. What's that all about?

Decent food. However, the customer service left something to be desired.",3,2,0
5sbGM5bIVM4XTHMCGc1kig,j9RYpbDP7u6D7nCHWJ30TA,JMiaNitMzMbJm6Kh0RbT5A,4,2014-02-03,"Ok, guys.....
This is my 1st review and I'm not really a good writer so please be easy on me. ^^

I was be able to get the chance to make a reservation for their Winterlicious 2014.

Me and my GF had high hope since we read all the good reviews from various sources.


We had following dishes - 

App : 1. Cured trout - it as not too salty at all and trout and other ingredients\/sauce
all mixed beautifully... My GF was very satisfied.Creme Fraiche eased strong flavor of picked veg and the fish and created a good harmony.

2. Pressed Pork - I really loved the richness of pressed pork and wild 
mustard was a great choice to go with it..the only disappointment was wild rice.... since it's been puffed in a way like rice crispy and lost it's own scent and 
flavor.... I was expecting it to taste stronger. ^^

Main : We both chose sirloin dish.

Me - Blue ( love juice so much and did not want to loose any!) GF - Med-rare ( we had to return this to cook more because for my GF, it was a bt undercooked but they replaced the dish without any hesitation. )

Gherkin Sour cream.... never tasted it so wondered how good it will be....
the result? - it was superb~!!!! My blue was juicy and full of flavor!!!!!
I was smiling all the time!!! little side of Braised ribs ( although it could not contain it's original form) added little twist and again, mixed with juice and sour cream, it helped to create layers of different taste on each bite!  - it was interesting to feel how the taste changed when I try different ratio of those 3 components.

Dessert -  This is where I had to drop may be 0.5 stars ..... 

I had  3 milk cake and GF had Carrot cake. My cake was rich and flavorful.... but little dry.....I was expecting to taste more moist in them.........

GF's Carrot cake...... it was her birthday so they decorated the plate with cute message and a candle.. but it was also dry......she told me the taste is amazing but as she chew more..only the dryness remains... May be they were outside for a long time?

each dish came with candid walnut and peanuts on the side - Again, tasted great but because cakes were dry...........It did not mixed well as a whole dish.

-------------------------------------------------------------------------------------------------

Will i go there again? Defiantly... Was it worth the money we paid? Of course. Will I recommend this restaurant to friends and others? YES!

In overall, we had great time and each dishes were unique and tasty.
Desert was not up to what we expected but we did not order a la cart.
As a Winterlicious restaurant, Canoe did better than few other places
which we been through and it's location - top of the TD tower - with beautiful view outside really satisfied both of us.

(Don't know how to include pics so I just attached them at the photo section.
 Please see them before you make any  judgement! ^^)",1,1,1
tZn1tV_q5I63gclJUzZrWg,UpJYuVxTVTWeodT2Ku5x6g,H9NhLNwB9diQtZbi8K4GQw,5,2014-11-20,I love this place. If you get the Salmon you have to tell them not to overcook it. The food id always good and most of all its an excellent value.,0,0,0
X0tc2KrB9aFNdOqUK_g5Yg,KuVh3gvIUojjZUfABiDnYg,QJ6GXAAMkgCZPF0bZk0xLw,2,2015-12-27,I hate to give these guys a bad review but the 5 stars is a bit over rated. The prices were reasonable but the food was just so-so. I think the ratings may be high because they offer a free dessert with a Yelp review or check in.  Family run business with friendly service. No bathroom for customers. Food came out relatively fast.,3,1,2
qGVxtCc1-AflRpULrA0R5g,GLjJ1WZDmVuCguPr7mKw5Q,Mem13A3C202RzT53npn4NA,5,2012-05-17,Update: Get. The. Italian. Sausage. Pierogies. Holy crap. It will change your freaking life!,1,1,1
NO3-tMqa-mguSDuSQjd_Sw,CuPtwt2pWM-DP-hxjSH59w,brAUHv7Kmxx5nclssCPldA,1,2016-12-15,"This is my worst restaurant experience in Vegas, and I'd give negative stars if I could. 

The restaurant opens for lunch at 11am, but the ""boss"" doesn't get back from grocery till much later. As a result, the restaurant sometimes lacks even the most basic ingredients for their menu items such as tofu or curry powder. The waitstaff had offered to let us choose from the dinner menu (for which they had the necessary ingredient in stock) at lunch price, only to be denied by the boss upon his return. 

If you are not particular about what to order, then this place may be for you; in fact, it looks to be quite popular with elderly Chinese folks. If you have a fine taste for Chinese food - or if you care about customer service - then stay away from this place. From what I understand, it's quite often for certain menu items - including their ""specials"" - to be unavailable. And this is inexcusable, considering there is a huge Chinese supermarket across street.  

There are many other Chinese restaurants in Vegas; in fact, China Mama in the same plaza has an extensive menu, always accompanied by great customer service.",1,0,0
bcgF65hzsqw5ndHLLrFh6A,MWN3G__v79Cd8nBnwToEAg,0XqSq-YSqMHOrZlZJDoQKA,5,2016-03-24,"I first brought my oldest here 6 years ago. The staff has always been friendly from the time you walk in the door till you leave. They are patient and kind to the children. For the first couple of years my oldest loved the idea of going to the dentist but would freak out once she was in the chair. Never once were we asked to leave, the hygienist was always patient with her and she would leave with a smile. I now have 3 kids who all love going here. Today was my youngests first time there and he did great. We were in and out in under an hour. That is 2 sets of X-rays, 3 cleanings, and 3 check ups with Dr. Gary. Any time some one mentions that they are looking for a dentist for their child I immediately recommend this office. I don't think there is any other place in town that offers such wonderful service to the children.",0,0,0
Ra_59KM1hrFJ5j6aXqW2Iw,53DycI5KLvxqGWdlLYoeIg,cNx3qzQ55JXpjZEt4lc7Tg,5,2017-02-09,My husband and I went there right after they opened for the day and received the best customer service! My husband ended up getting a Bomb Pop and I got the Big Stick with the custard. It was absolutely delicious and refreshing. We cannot wait to go back.,0,0,0
shvqldIu30FwiIu1TQF_ZQ,JAfP64Lqsw94VxfVuDdkEw,On8O41uCKj1GfF1Bt4S2Lg,4,2015-07-20,"Love the slushies food not so much, the chili dogs used to be great , now the banana strawberry shake bomb. You could never go wrong for happy hour",1,0,1
jmUN59aob8_bpUNf_P0GdA,lG9gDahlhcqki_mJNxH_tw,iCQpiavjjPzJ5_3gPD5Ebg,3,2017-04-11,The Issa was really good can't complain on that end however they are over priced I paid $4 for a cuz of soda but my biggest issue is the customer service the staff is horribly rude I won't return there's plenty of places that offer great pizza with great customer service,0,0,0
sQZNKMPn_gL_qgGjAv08vQ,s8Ccg7YLPGjSz9TJjAjVlg,_j2EtQtgLuXGRBfbM5YwZA,5,2013-11-03,I love the Szechuan beef noodle soup! Very tasty!! Every time I visit vegas I eat here!!,0,0,0
P2bjv_ugqL6KCVFCTcdHgw,4X1f1PtNznM7X8vSIX6LJw,mweMYUxCsIZUtHVJa_4Z5w,2,2016-12-28,"It's ok!  That's about it! And if you have someone that is handicapped and in a wheelchair, keep driving.  I wouldn't consider this place to be handicapped accessible.  You are lucky to get one person in restroom let alone and wheelchair.  Steps to access the upper part of dining room.  So yeah, really not accessible.  

Now to the food, if you enjoy fish sandwiches, it's ok.  I personally think over the years, the quality has gone downhill considerably.  Everything on menu is fried so if you enjoy bar food, fried in the oldest grease possible, this is your place.   

Now the grossest thing ever, I've watched a bartender spit into napkins, not wash hands, then serve food.  I've also watched at the bar, an employee take snuff out of his mouth and lift the top lid of a burger, and place the snuff on the burger of another employee.  Nice going, you jagoff!",0,0,0
f7BO8sOeAAVKK0miOJ3hOA,dJw6txp9QlJTl1Vv_2t_sQ,VSX3ixrqQFwwGBUf15s0EQ,5,2014-02-19,"I love Grassroots Scottsdale, so I was thrilled when a second location opened closer to home. Love the decor, the food and the people\/service. I have yet to have anything less than a perfect experience at both locations. 

Tip: Order the Tuna Poke and the Burrata apps, you won't be disappointed!",0,0,0
z6CikQGKpZ9HzoCPWG3EmQ,ZGNFYHPCaV-7uuT28etAKA,ftvZ6BVmbZndKcVPEdakIQ,4,2014-09-02,the food was great and the server was very kind. The three sauces they provided with the arepa were quite a nice touch.  My personal favorite was the garlic mayo,1,0,0
Ksq9BxG32bqQ87PrsbWdwA,bNaMiCj7rLKy8bsFlf-40w,feNNd2jBnVs3VqPlLSdJjQ,4,2016-02-23,The service was excellent and the chicken kharai was really good. I was not a fan of the mango lacci but other than that it was a good experience.,0,0,0
-jxeUM9gsjSAhMambhs-aA,Na3FnrwMltjTDWN4JjeKIA,OA5Li3ySzhrbG_WvD_QGYA,3,2014-01-19,Frozen margarita machine is always broken at the Tremont location. At the steep price they charge for a marg you would think they could afford to replace it. Get it together barrio!,0,1,0
DPcFn1GND3wPoi7OB51Wdg,ueaE24P0Xn-T4VRstwZYfA,OoYwJANV9zD-_OA4Atu-gg,4,2013-12-30,"Tried this place for the first time last night and it was Really good! Of course not as good as you get in Japan or like even Ippudo in NYC but it is the best I have found in AZ and defiantly fulfilled my ramen craving! Not sure why they got so many bad reviews? Maybe they have improved since first opening? Anyways I had the tonkatsu with traditional toppings and an egg. Pros- rich yummy porky broth, perfectly chewy noodles, bomb bamboo shoots and naruto! ( the little swirls make me so happy ) cons- pork could be more tender and the egg was NOT a proper ramen egg. It should have a soft medium yolk not a dry crumbly yolk. Overall though I was so happy with my big bowl of ramen! Very delicious! Costumer service was fine not wow but not bad. We will defiantly be going back!",1,0,1
1CdhnxEkBpc53z3VF46WAQ,oC1DqKq48Y4Jx-ZfYJ_r0w,NVipxwRkEmofCIUMRLAB2w,2,2014-04-24,"My beautiful friend gave me a Groupon deal for a Christmas present for a 1 hour massage, mani and pedi. Apparently they had sold too many which made it very difficult to get an appointment locked down. Every time I called they said they would call me back the next day with a time, but it never happened. Finally I asked my boyfriend to call to try and sweeten them up for an appointment, and he was successful. Entering the Spa, its clear they have tried to update the waiting area with trendy couches and TV's but its kind of a mix of stylish and the 1990s. The staff was accommodating and I didn't wait long to start my massage. She was EXCELLENT, the massage was so relaxing. She only asked me a few times if I was ok, which was perfect for me because I didn't really want to talk! If you want a massage go see Milena! As for the Mani\/Pedi, I was told straight away by the manicurist that the pedicure was NOT a full pedicure, ok whatever. She was decent, seemed like she was rushing, kind of ""just doing her job."" She offered me a coffee and was nice enough but I just felt rushed and I was just another pair of feet and hands to hurry up and get out. 
Keep in mind, I was the youngest person in there at 27, the other ladies were all 50+. I think this place is still in business because of all the old ladies that have kept loyal to the business for years and years. I wouldn't go back, the Groupon was definitely a good deal though!",9,1,0
